iban,date,amount,currency,category,description
ES9121000418450200051332,2024-02-17,3329.15,EUR,salary,"Salary"
FR7630006000011234567890189,2024-02-04,-360.49,EUR,shopping,"Zalando"
NL91ABNA0417164300,2024-08-09,-144.16,EUR,groceries,"Sainsbury"
GB82WEST12345698765432,2023-11-20,-14.57,GBP,entertainment,"Steam"
ES9121000418450200051332,2023-12-30,-278.64,EUR,healthcare,"Arztpraxis"
FR7614508590000000034317,2023-11-19,-114.01,EUR,groceries,"Kaufland"
FR7614508590000000034317,2023-05-19,-126.4,EUR,groceries,"Kaufland"
FR7630006000011234567890189,2024-07-16,3786.8,EUR,salary,"Gehalt"
ES9121000418450200051332,2024-05-04,-824.54,EUR,travel,"easyJet"
GB82WEST12345698765432,2024-11-27,-101.48,GBP,transport,"Deutsche Bahn"
NL91ABNA0417164300,2023-03-18,4993.16,EUR,salary,"Honorar"
DE75512108001245126199,2023-05-02,-108.56,EUR,utilities,"Stadtwerke Strom"
NL91ABNA0417164300,2024-06-22,-93.45,EUR,restaurants,"Wagamama"
GB29NWBK60161331926819,2023-07-05,-143.71,GBP,transport,"National Rail"
DE36200400300014000000,2023-11-29,2749.72,EUR,salary,"Gehalt"
GB29NWBK60161331926819,2023-11-21,-297.34,GBP,shopping,"ASOS"
FR7630006000011234567890189,2024-12-27,-2376.41,EUR,rent,"Miete"
DE36200400300014000000,2023-11-13,-60.72,EUR,entertainment,"Netflix"
DE75512108001245126199,2024-11-09,-29.07,EUR,restaurants,"Burger King"
DE36200400300014000000,2024-12-13,-1497.88,EUR,travel,"easyJet"
FR7614508590000000034317,2023-09-16,-231.28,EUR,healthcare,"Fitnessstudio"
IT60X0542811101000000123456,2024-05-16,-121.35,EUR,healthcare,"Apotheke"
FR7630006000011234567890189,2023-06-30,-9.77,EUR,entertainment,"Netflix"
DE75512108001245126199,2024-10-19,-587.95,EUR,travel,"Airbnb"
GB82WEST12345698765432,2023-02-10,-169.63,GBP,transport,"TfL Oyster"
DE75512108001245126199,2023-01-26,-31.05,EUR,restaurants,"Nandos"
GB29NWBK60161331926819,2023-03-07,2594.25,GBP,salary,"Gehalt"
ES9121000418450200051332,2024-09-24,-66.77,EUR,restaurants,"Burger King"
DE75512108001245126199,2024-07-11,-8.88,EUR,restaurants,"Pret a Manger"
FR7614508590000000034317,2024-08-04,-1194.46,EUR,travel,"Airbnb"
ES9121000418450200051332,2023-08-07,-130.44,EUR,groceries,"ASDA"
FR7630006000011234567890189,2023-11-08,-5.1,EUR,entertainment,"Cinema Ticket"
GB29NWBK60161331926819,2023-05-10,-44.78,GBP,entertainment,"Netflix"
IT60X0542811101000000123456,2023-04-21,-156.71,EUR,shopping,"Amazon"
DE89370400440532013000,2023-03-17,-66.61,EUR,restaurants,"Nandos"
GB82WEST12345698765432,2023-03-09,-1142.31,GBP,rent,"Council Tax"
IT60X0542811101000000123456,2023-06-15,-138.6,EUR,groceries,"Tesco"
NL91ABNA0417164300,2024-12-12,-55.1,EUR,restaurants,"Burger King"
GB82WEST12345698765432,2024-08-08,-50.76,GBP,healthcare,"NHS Prescription"
FR7630006000011234567890189,2024-07-26,-8.49,EUR,restaurants,"Wagamama"
DE36200400300014000000,2023-04-25,-252.33,EUR,healthcare,"Apotheke"
DE75512108001245126199,2024-01-04,-264.52,EUR,travel,"Airbnb"
GB82WEST12345698765432,2024-05-07,-236.29,GBP,shopping,"IKEA"
DE36200400300014000000,2023-12-30,-33.55,EUR,entertainment,"Cinema Ticket"
ES9121000418450200051332,2023-03-21,-78.01,EUR,restaurants,"McDonalds"
DE75512108001245126199,2024-06-01,-117.3,EUR,transport,"Taxi"
IT60X0542811101000000123456,2024-10-15,-85.9,EUR,groceries,"Lidl"
GB29NWBK60161331926819,2024-03-19,-41.98,GBP,healthcare,"NHS Prescription"
NL91ABNA0417164300,2023-06-03,-1083.3,EUR,rent,"Rent"
ES9121000418450200051332,2024-03-02,-25.35,EUR,restaurants,"Nandos"
GB29NWBK60161331926819,2023-06-21,-9.64,GBP,restaurants,"McDonalds"
ES9121000418450200051332,2024-11-11,-1469.15,EUR,rent,"WG Anteil"
FR7614508590000000034317,2024-05-21,-111.36,EUR,transport,"TfL Oyster"
GB82WEST12345698765432,2023-04-29,-107.78,GBP,groceries,"REWE Supermarket"
FR7614508590000000034317,2023-07-31,-743.89,EUR,rent,"WG Anteil"
IT60X0542811101000000123456,2023-04-30,-16.94,EUR,transport,"BVG Ticket"
DE36200400300014000000,2023-06-02,-226.7,EUR,utilities,"Gas Rechnung"
GB82WEST12345698765432,2024-08-09,-92.89,GBP,restaurants,"McDonalds"
GB82WEST12345698765432,2024-05-25,-145.25,GBP,utilities,"BT Broadband"
FR7630006000011234567890189,2024-11-11,-165.39,EUR,shopping,"IKEA"
ES9121000418450200051332,2024-09-13,-70.04,EUR,shopping,"MediaMarkt"
IT60X0542811101000000123456,2024-07-06,1541.86,EUR,salary,"Gehalt"
DE75512108001245126199,2024-10-16,-50.95,EUR,groceries,"ASDA"
DE89370400440532013000,2024-10-05,-298.47,EUR,healthcare,"Arztpraxis"
DE89370400440532013000,2023-12-30,-240.95,EUR,shopping,"Amazon"
DE75512108001245126199,2023-07-19,-80.95,EUR,healthcare,"Apotheke"
NL91ABNA0417164300,2023-09-23,-14.18,EUR,groceries,"REWE Supermarket"
DE36200400300014000000,2024-09-04,-670.31,EUR,rent,"Council Tax"
FR7630006000011234567890189,2023-12-07,-1121.99,EUR,rent,"Nebenkosten"
GB82WEST12345698765432,2023-02-17,-467.23,GBP,travel,"easyJet"
GB29NWBK60161331926819,2023-02-15,-893.75,GBP,travel,"Lufthansa"
GB29NWBK60161331926819,2024-05-24,2387.92,GBP,salary,"Honorar"
DE89370400440532013000,2024-11-28,-75.44,EUR,entertainment,"Spotify"
DE89370400440532013000,2023-04-01,-156.73,EUR,transport,"BVG Ticket"
FR7614508590000000034317,2023-03-28,3544.2,EUR,salary,"Salary"
FR7614508590000000034317,2024-01-21,-89.47,EUR,restaurants,"Wagamama"
DE89370400440532013000,2023-02-05,-105.04,EUR,restaurants,"McDonalds"
FR7614508590000000034317,2023-09-17,-80.64,EUR,restaurants,"Burger King"
NL91ABNA0417164300,2023-06-04,2412.7,EUR,salary,"Consulting Fee"
GB29NWBK60161331926819,2024-09-02,3718.14,GBP,salary,"Gehalt"
IT60X0542811101000000123456,2024-02-16,-51.1,EUR,entertainment,"Odeon Cinema"
DE75512108001245126199,2024-10-23,-2251.88,EUR,rent,"WG Anteil"
DE75512108001245126199,2023-07-04,-63.29,EUR,entertainment,"Cinema Ticket"
FR7630006000011234567890189,2024-07-08,-274.88,EUR,healthcare,"Apotheke"
GB82WEST12345698765432,2023-05-07,3242.74,GBP,salary,"Consulting Fee"
DE36200400300014000000,2024-11-28,-139.43,EUR,groceries,"Aldi"
DE36200400300014000000,2024-02-15,-244.95,EUR,utilities,"Gas Rechnung"
ES9121000418450200051332,2024-08-06,-144.72,EUR,utilities,"EDF Energy"
ES9121000418450200051332,2023-08-14,-73.43,EUR,groceries,"REWE Supermarket"
DE36200400300014000000,2023-03-29,-97.99,EUR,restaurants,"Restaurant Milano"
GB29NWBK60161331926819,2024-12-14,-140.13,GBP,groceries,"Lidl"
DE75512108001245126199,2023-05-17,-188.84,EUR,transport,"BVG Ticket"
GB82WEST12345698765432,2023-10-16,-438.96,GBP,shopping,"Amazon"
DE75512108001245126199,2024-01-30,-1762.61,EUR,rent,"Nebenkosten"
DE89370400440532013000,2024-09-22,-32.05,EUR,restaurants,"McDonalds"
DE75512108001245126199,2023-10-24,-12.84,EUR,restaurants,"Restaurant Milano"
DE75512108001245126199,2023-10-21,-1250.42,EUR,travel,"Hotel Reservation"
GB29NWBK60161331926819,2023-03-30,-351.53,GBP,shopping,"Amazon"
GB29NWBK60161331926819,2023-08-28,-87.75,GBP,restaurants,"Restaurant Milano"
ES9121000418450200051332,2023-12-20,4686.16,EUR,salary,"Gehalt"
GB82WEST12345698765432,2024-02-04,-70.48,GBP,groceries,"Lidl"
ES9121000418450200051332,2024-02-03,-17.15,EUR,restaurants,"Pret a Manger"
FR7614508590000000034317,2024-12-26,-1816.69,EUR,rent,"Miete"
ES9121000418450200051332,2023-02-13,-950.06,EUR,travel,"Booking.com"
DE75512108001245126199,2024-08-21,-59.03,EUR,entertainment,"Steam"
DE36200400300014000000,2023-10-09,-2090.14,EUR,rent,"WG Anteil"
IT60X0542811101000000123456,2024-01-20,-216.34,EUR,utilities,"Stadtwerke Strom"
DE89370400440532013000,2023-11-09,-1375.39,EUR,rent,"Rent"
ES9121000418450200051332,2024-02-22,-23.29,EUR,groceries,"Edeka"
ES9121000418450200051332,2023-03-05,-55.47,EUR,transport,"Deutsche Bahn"
DE75512108001245126199,2024-12-29,-1320.22,EUR,travel,"Airbnb"
DE75512108001245126199,2024-07-15,-567.42,EUR,rent,"WG Anteil"
GB82WEST12345698765432,2024-05-01,-1512.82,GBP,rent,"WG Anteil"
DE75512108001245126199,2024-07-30,-286.23,EUR,shopping,"MediaMarkt"
IT60X0542811101000000123456,2023-02-07,-161.68,EUR,transport,"Deutsche Bahn"
DE36200400300014000000,2023-03-22,-132.81,EUR,transport,"TfL Oyster"
ES9121000418450200051332,2024-06-30,-192.66,EUR,utilities,"EDF Energy"
GB29NWBK60161331926819,2023-05-06,-57.66,GBP,groceries,"Sainsbury"
DE89370400440532013000,2024-09-08,-138.89,EUR,groceries,"ASDA"
ES9121000418450200051332,2023-05-21,-119.31,EUR,healthcare,"NHS Prescription"
NL91ABNA0417164300,2024-03-31,-45.53,EUR,groceries,"Aldi"
FR7630006000011234567890189,2023-06-08,-187.79,EUR,healthcare,"Apotheke"
DE89370400440532013000,2023-09-14,3419.38,EUR,salary,"Gehalt"
DE75512108001245126199,2023-10-07,-168.79,EUR,utilities,"BT Broadband"
GB82WEST12345698765432,2024-08-19,-2109.69,GBP,rent,"Council Tax"
FR7614508590000000034317,2024-12-20,1873.08,EUR,salary,"Consulting Fee"
ES9121000418450200051332,2023-08-11,-64.28,EUR,shopping,"Zalando"
GB29NWBK60161331926819,2023-11-27,-142.6,GBP,shopping,"IKEA"
DE75512108001245126199,2023-07-08,-8.77,EUR,entertainment,"Theater"
DE36200400300014000000,2024-05-14,-181.63,EUR,utilities,"BT Broadband"
FR7630006000011234567890189,2024-08-17,-181.69,EUR,healthcare,"NHS Prescription"
FR7630006000011234567890189,2024-01-06,-96.3,EUR,groceries,"Lidl"
GB29NWBK60161331926819,2024-01-12,-158.65,GBP,utilities,"Internet DSL"
IT60X0542811101000000123456,2023-02-01,-24.46,EUR,transport,"Deutsche Bahn"
DE75512108001245126199,2023-07-20,3705.09,EUR,salary,"Consulting Fee"
IT60X0542811101000000123456,2024-02-02,4096.51,EUR,salary,"Freelance Rechnung"
DE75512108001245126199,2024-05-14,-2057,EUR,rent,"Miete"
GB29NWBK60161331926819,2023-05-20,-97.01,GBP,utilities,"British Gas"
DE89370400440532013000,2024-04-14,-79.98,EUR,entertainment,"Odeon Cinema"
DE89370400440532013000,2024-03-02,-56.27,EUR,groceries,"ASDA"
GB82WEST12345698765432,2024-10-19,-25.26,GBP,groceries,"Edeka"
GB82WEST12345698765432,2023-07-21,4182.17,GBP,salary,"Honorar"
NL91ABNA0417164300,2024-06-10,-86.47,EUR,restaurants,"Burger King"
DE36200400300014000000,2024-01-16,-78.76,EUR,shopping,"Amazon"
NL91ABNA0417164300,2023-01-07,-108.41,EUR,groceries,"Edeka"
DE89370400440532013000,2024-12-08,-16.36,EUR,healthcare,"Arztpraxis"
GB82WEST12345698765432,2024-08-26,4329.01,GBP,salary,"Gehalt"
GB29NWBK60161331926819,2024-04-08,-100.84,GBP,transport,"BVG Ticket"
IT60X0542811101000000123456,2023-09-30,-20.99,EUR,transport,"Taxi"
NL91ABNA0417164300,2023-10-08,-200.98,EUR,shopping,"IKEA"
DE75512108001245126199,2023-03-20,-37.1,EUR,healthcare,"Apotheke"
FR7630006000011234567890189,2024-10-07,-156.37,EUR,utilities,"BT Broadband"
FR7630006000011234567890189,2024-05-14,-31.17,EUR,restaurants,"Nandos"
GB82WEST12345698765432,2024-08-07,-170.98,GBP,healthcare,"Apotheke"
NL91ABNA0417164300,2024-11-07,-60.99,EUR,transport,"Taxi"
DE89370400440532013000,2024-11-23,-91.09,EUR,utilities,"BT Broadband"
GB29NWBK60161331926819,2024-01-11,-13.49,GBP,entertainment,"Theater"
NL91ABNA0417164300,2024-09-20,-30.32,EUR,entertainment,"Theater"
DE89370400440532013000,2024-09-04,-85.13,EUR,restaurants,"Wagamama"
FR7614508590000000034317,2023-09-24,-71.73,EUR,entertainment,"Netflix"
GB82WEST12345698765432,2023-01-10,4313.4,GBP,salary,"Honorar"
DE36200400300014000000,2024-12-12,-572.88,EUR,travel,"Lufthansa"
NL91ABNA0417164300,2023-11-22,-65.21,EUR,entertainment,"Netflix"
FR7614508590000000034317,2023-09-26,3082,EUR,salary,"Honorar"
IT60X0542811101000000123456,2023-04-19,1977.66,EUR,salary,"Gehalt"
FR7614508590000000034317,2024-02-08,-420.85,EUR,shopping,"ASOS"
FR7614508590000000034317,2024-06-28,-2383.08,EUR,rent,"Rent"
DE75512108001245126199,2023-08-01,-26.13,EUR,entertainment,"Steam"
GB29NWBK60161331926819,2024-06-02,-46.61,GBP,restaurants,"Wagamama"
NL91ABNA0417164300,2024-11-14,-277.65,EUR,healthcare,"NHS Prescription"
IT60X0542811101000000123456,2023-11-27,-958.26,EUR,rent,"Nebenkosten"
DE75512108001245126199,2023-10-31,-109.99,EUR,shopping,"Zalando"
DE75512108001245126199,2024-03-18,-17.37,EUR,shopping,"Zalando"
ES9121000418450200051332,2024-11-08,-141.4,EUR,utilities,"EDF Energy"
IT60X0542811101000000123456,2024-05-15,-99.01,EUR,groceries,"Sainsbury"
DE75512108001245126199,2023-03-19,-177.5,EUR,utilities,"BT Broadband"
FR7614508590000000034317,2024-07-07,-43.71,EUR,transport,"Uber"
DE75512108001245126199,2023-03-12,-1313.96,EUR,travel,"Booking.com"
FR7630006000011234567890189,2024-05-03,-769.17,EUR,travel,"easyJet"
ES9121000418450200051332,2024-11-29,-42.29,EUR,transport,"BVG Ticket"
ES9121000418450200051332,2023-10-18,-29.72,EUR,shopping,"ASOS"
FR7630006000011234567890189,2023-04-26,-203.24,EUR,shopping,"ASOS"
FR7630006000011234567890189,2023-09-24,-98.11,EUR,utilities,"Internet DSL"
ES9121000418450200051332,2024-12-01,3864.04,EUR,salary,"Freelance Rechnung"
DE75512108001245126199,2023-08-31,4349.72,EUR,salary,"Gehalt"
FR7614508590000000034317,2024-11-14,3425.19,EUR,salary,"Honorar"
DE75512108001245126199,2024-02-10,-108.07,EUR,utilities,"Internet DSL"
DE36200400300014000000,2023-01-18,-48.94,EUR,restaurants,"Wagamama"
DE36200400300014000000,2023-03-12,-53.23,EUR,healthcare,"Fitnessstudio"
DE89370400440532013000,2024-04-18,-52.13,EUR,transport,"Uber"
FR7630006000011234567890189,2024-10-19,-158.48,EUR,healthcare,"Apotheke"
IT60X0542811101000000123456,2023-04-18,-19.94,EUR,entertainment,"Cinema Ticket"
GB82WEST12345698765432,2024-12-06,-990.37,GBP,rent,"Miete"
IT60X0542811101000000123456,2024-08-01,-59.91,EUR,healthcare,"Fitnessstudio"
FR7614508590000000034317,2023-08-01,-100.36,EUR,restaurants,"Pret a Manger"
FR7614508590000000034317,2023-06-01,-1642.76,EUR,rent,"Miete"
GB82WEST12345698765432,2024-08-03,-105.93,GBP,restaurants,"Pret a Manger"
NL91ABNA0417164300,2023-10-28,-54.65,EUR,healthcare,"Boots Pharmacy"
NL91ABNA0417164300,2024-01-31,-92.11,EUR,transport,"Uber"
NL91ABNA0417164300,2023-02-19,2984.13,EUR,salary,"Honorar"
GB29NWBK60161331926819,2024-09-03,4472.05,GBP,salary,"Honorar"
DE36200400300014000000,2024-04-16,-1939.35,EUR,rent,"Council Tax"
DE89370400440532013000,2024-09-26,-71.29,EUR,utilities,"Internet DSL"
GB29NWBK60161331926819,2024-05-28,-22.87,GBP,restaurants,"Pret a Manger"
GB82WEST12345698765432,2024-08-01,-542.52,GBP,travel,"Booking.com"
NL91ABNA0417164300,2023-02-24,-30.65,EUR,healthcare,"NHS Prescription"
NL91ABNA0417164300,2024-09-07,-19.2,EUR,entertainment,"Spotify"
DE36200400300014000000,2023-01-01,-2133.43,EUR,rent,"WG Anteil"
GB29NWBK60161331926819,2023-06-16,-58.63,GBP,entertainment,"Spotify"
FR7630006000011234567890189,2023-05-31,-1116.57,EUR,rent,"Council Tax"
IT60X0542811101000000123456,2023-04-28,-60.71,EUR,transport,"TfL Oyster"
ES9121000418450200051332,2024-04-29,-84.17,EUR,shopping,"Zalando"
ES9121000418450200051332,2023-01-26,-636.85,EUR,rent,"Rent"
ES9121000418450200051332,2023-04-24,-1876.55,EUR,rent,"Rent"
GB29NWBK60161331926819,2024-07-16,-117.39,GBP,groceries,"Tesco"
DE89370400440532013000,2024-10-06,-136.28,EUR,shopping,"ASOS"
DE36200400300014000000,2024-10-18,2332.42,EUR,salary,"Gehalt"
FR7614508590000000034317,2023-06-20,-75.74,EUR,healthcare,"Boots Pharmacy"
GB29NWBK60161331926819,2023-11-02,1962.48,GBP,salary,"Consulting Fee"
ES9121000418450200051332,2024-07-20,-815.08,EUR,travel,"easyJet"
DE36200400300014000000,2024-12-19,-125.14,EUR,utilities,"Internet DSL"
GB82WEST12345698765432,2023-10-17,-968.22,GBP,travel,"easyJet"
DE36200400300014000000,2023-09-29,4202.23,EUR,salary,"Honorar"
ES9121000418450200051332,2023-12-14,-1003.32,EUR,travel,"Lufthansa"
DE36200400300014000000,2023-09-02,-547.33,EUR,rent,"Council Tax"
FR7630006000011234567890189,2023-08-05,-971.42,EUR,travel,"British Airways"
DE36200400300014000000,2024-01-21,-1117.63,EUR,travel,"Lufthansa"
DE89370400440532013000,2024-12-25,-17.67,EUR,entertainment,"Spotify"
GB29NWBK60161331926819,2024-03-16,-110.48,GBP,healthcare,"NHS Prescription"
IT60X0542811101000000123456,2023-09-17,-269.6,EUR,shopping,"Zalando"
ES9121000418450200051332,2024-06-30,-551.71,EUR,travel,"British Airways"
FR7630006000011234567890189,2024-02-08,-306.81,EUR,shopping,"H&M"
DE75512108001245126199,2023-07-19,-197.77,EUR,utilities,"EDF Energy"
GB82WEST12345698765432,2023-04-11,-200.39,GBP,shopping,"Zalando"
DE75512108001245126199,2024-11-10,-35.29,EUR,entertainment,"Spotify"
FR7630006000011234567890189,2023-12-10,-2057.92,EUR,rent,"Rent"
DE75512108001245126199,2024-06-25,-101.17,EUR,restaurants,"Nandos"
NL91ABNA0417164300,2023-09-22,1578.45,EUR,salary,"Gehalt"
GB82WEST12345698765432,2024-08-04,-61.51,GBP,groceries,"Lidl"
DE75512108001245126199,2023-03-08,-49.05,EUR,utilities,"BT Broadband"
GB82WEST12345698765432,2024-01-02,-160.9,GBP,healthcare,"Fitnessstudio"
GB29NWBK60161331926819,2024-09-12,-178.51,GBP,healthcare,"Fitnessstudio"
FR7614508590000000034317,2024-12-15,-357.99,EUR,shopping,"Amazon"
FR7630006000011234567890189,2023-05-06,-23.48,EUR,restaurants,"Nandos"
FR7630006000011234567890189,2024-11-12,-159.04,EUR,utilities,"BT Broadband"
FR7614508590000000034317,2023-04-20,-2491.1,EUR,rent,"Council Tax"
FR7630006000011234567890189,2023-06-27,-900.78,EUR,travel,"Airbnb"
DE89370400440532013000,2024-06-26,-54.98,EUR,restaurants,"Nandos"
NL91ABNA0417164300,2024-02-24,-71.05,EUR,utilities,"Gas Rechnung"
FR7614508590000000034317,2023-04-21,-428.9,EUR,shopping,"Zalando"
IT60X0542811101000000123456,2023-03-16,-211.23,EUR,healthcare,"Fitnessstudio"
GB82WEST12345698765432,2024-08-04,-227.31,GBP,utilities,"Internet DSL"
NL91ABNA0417164300,2024-07-07,-1063.22,EUR,travel,"Booking.com"
GB82WEST12345698765432,2023-11-10,-65.31,GBP,entertainment,"Steam"
DE36200400300014000000,2024-07-17,-74.01,EUR,healthcare,"Arztpraxis"
FR7630006000011234567890189,2023-01-25,-1219.59,EUR,rent,"Rent"
GB29NWBK60161331926819,2023-05-09,-236.71,GBP,utilities,"Gas Rechnung"
FR7630006000011234567890189,2024-07-10,-77.59,EUR,transport,"Deutsche Bahn"
DE75512108001245126199,2023-12-03,-40.8,EUR,utilities,"BT Broadband"
FR7614508590000000034317,2024-02-08,-65.99,EUR,entertainment,"Odeon Cinema"
DE75512108001245126199,2024-03-12,-41.45,EUR,utilities,"EDF Energy"
IT60X0542811101000000123456,2024-04-26,-129.49,EUR,groceries,"Kaufland"
DE36200400300014000000,2023-04-13,1506.35,EUR,salary,"Freelance Rechnung"
NL91ABNA0417164300,2023-05-07,-221.18,EUR,healthcare,"Arztpraxis"
FR7614508590000000034317,2024-01-28,-45.04,EUR,entertainment,"Odeon Cinema"
IT60X0542811101000000123456,2024-04-08,-55.67,EUR,travel,"Airbnb"
ES9121000418450200051332,2024-09-30,-13.69,EUR,transport,"Deutsche Bahn"
ES9121000418450200051332,2024-07-11,-6.33,EUR,transport,"Taxi"
FR7630006000011234567890189,2024-08-10,-79.75,EUR,utilities,"BT Broadband"
FR7630006000011234567890189,2023-08-14,-24.72,EUR,shopping,"John Lewis"
FR7614508590000000034317,2024-10-17,-101.18,EUR,restaurants,"Pret a Manger"
GB82WEST12345698765432,2024-12-28,-199.71,GBP,shopping,"Amazon"
FR7630006000011234567890189,2023-03-30,-79.89,EUR,entertainment,"Cinema Ticket"
FR7614508590000000034317,2024-08-28,-429.39,EUR,shopping,"MediaMarkt"
FR7630006000011234567890189,2023-11-18,-217.22,EUR,healthcare,"NHS Prescription"
DE36200400300014000000,2023-12-01,-1158.73,EUR,rent,"Rent"
GB29NWBK60161331926819,2023-02-22,-103.2,GBP,restaurants,"Wagamama"
GB29NWBK60161331926819,2024-04-26,2721.96,GBP,salary,"Freelance Rechnung"
GB29NWBK60161331926819,2023-02-01,-173.99,GBP,transport,"National Rail"
GB82WEST12345698765432,2024-08-28,-173.49,GBP,healthcare,"Arztpraxis"
FR7630006000011234567890189,2023-11-23,-222.49,EUR,utilities,"EDF Energy"
FR7614508590000000034317,2024-09-30,-54.36,EUR,entertainment,"Odeon Cinema"
DE36200400300014000000,2024-04-09,-2486.22,EUR,rent,"Nebenkosten"
FR7614508590000000034317,2023-10-19,-233.4,EUR,utilities,"BT Broadband"
FR7630006000011234567890189,2023-05-27,-64.14,EUR,groceries,"Aldi"
IT60X0542811101000000123456,2023-02-05,-1336.42,EUR,travel,"Lufthansa"
ES9121000418450200051332,2024-09-30,-859.23,EUR,rent,"WG Anteil"
FR7614508590000000034317,2024-05-05,-136.24,EUR,utilities,"EDF Energy"
FR7614508590000000034317,2023-12-05,-166.95,EUR,transport,"Taxi"
FR7614508590000000034317,2023-06-09,-458.59,EUR,travel,"Lufthansa"
ES9121000418450200051332,2023-07-18,-1847.36,EUR,rent,"WG Anteil"
DE89370400440532013000,2024-07-23,-46.73,EUR,restaurants,"Wagamama"
FR7614508590000000034317,2023-07-30,-94.85,EUR,healthcare,"NHS Prescription"
FR7630006000011234567890189,2024-02-08,-182.58,EUR,transport,"Uber"
DE89370400440532013000,2023-09-18,-994.41,EUR,rent,"Rent"
IT60X0542811101000000123456,2023-05-21,-40.83,EUR,groceries,"Sainsbury"
GB82WEST12345698765432,2023-07-28,-10.2,GBP,groceries,"Tesco"
FR7630006000011234567890189,2024-06-07,-870.19,EUR,rent,"Rent"
DE75512108001245126199,2023-04-21,-79.72,EUR,entertainment,"Steam"
IT60X0542811101000000123456,2023-02-26,-246.86,EUR,healthcare,"Arztpraxis"
DE75512108001245126199,2024-07-26,-188.4,EUR,utilities,"Internet DSL"
FR7614508590000000034317,2023-11-26,-281.73,EUR,shopping,"IKEA"
GB82WEST12345698765432,2024-06-08,-245.13,GBP,shopping,"Amazon"
GB82WEST12345698765432,2023-06-09,-36.63,GBP,restaurants,"Restaurant Milano"
GB82WEST12345698765432,2024-02-25,-195.86,GBP,transport,"Deutsche Bahn"
DE75512108001245126199,2024-08-04,-96.05,EUR,restaurants,"Restaurant Milano"
FR7630006000011234567890189,2023-02-09,-5.16,EUR,healthcare,"Fitnessstudio"
